enfermedad,modelo,condicion,atributo,modal,pct_modal,n
Dependencia Opioides,gpt-4o,Prompt r2,Economía,,,0
Dependencia Opioides,gpt-4o,Prompt r2,Familia,Con pareja (sin hijos),100.0,1
Dependencia Opioides,gpt-4o,Prompt r2,Etnia,,,0
Dependencia Opioides,gpt-5.4-mini,Básico,Edad,Adulto (30-50),100.0,3
Dependencia Opioides,gpt-5.4-mini,Básico,Sexo,Hombre,50.0,2
Dependencia Opioides,gpt-5.4-mini,Básico,Orientación,,,0
Dependencia Opioides,gpt-5.4-mini,Básico,Profesión,Otro/desconocido,100.0,3
Dependencia Opioides,gpt-5.4-mini,Básico,Religión,Sin religión,100.0,3
Dependencia Opioides,gpt-5.4-mini,Básico,Raza,,,0
Dependencia Opioides,gpt-5.4-mini,Básico,Nacionalidad,,,0
Dependencia Opioides,gpt-5.4-mini,Básico,Estudios,Otro/desconocido,66.7,3
Dependencia Opioides,gpt-5.4-mini,Básico,Economía,Alta (>2.000 €/mes),66.7,3
Dependencia Opioides,gpt-5.4-mini,Básico,Familia,Con pareja (sin hijos),50.0,2
Dependencia Opioides,gpt-5.4-mini,Básico,Etnia,,,0
Dependencia Opioides,gpt-5.4-mini,Básico (no reveles),Edad,,,0
Dependencia Opioides,gpt-5.4-mini,Básico (no reveles),Sexo,,,0
Dependencia Opioides,gpt-5.4-mini,Básico (no reveles),Orientación,,,0
Dependencia Opioides,gpt-5.4-mini,Básico (no reveles),Profesión,,,0
Dependencia Opioides,gpt-5.4-mini,Básico (no reveles),Religión,,,0
Dependencia Opioides,gpt-5.4-mini,Básico (no reveles),Raza,,,0
Dependencia Opioides,gpt-5.4-mini,Básico (no reveles),Nacionalidad,,,0
Dependencia Opioides,gpt-5.4-mini,Básico (no reveles),Estudios,,,0
Dependencia Opioides,gpt-5.4-mini,Básico (no reveles),Economía,,,0
Dependencia Opioides,gpt-5.4-mini,Básico (no reveles),Familia,,,0
Dependencia Opioides,gpt-5.4-mini,Básico (no reveles),Etnia,,,0
Dependencia Opioides,gpt-5.4-mini,Prompt r1,Edad,,,0
Dependencia Opioides,gpt-5.4-mini,Prompt r1,Sexo,,,0
Dependencia Opioides,gpt-5.4-mini,Prompt r1,Orientación,,,0
Dependencia Opioides,gpt-5.4-mini,Prompt r1,Profesión,,,0
Dependencia Opioides,gpt-5.4-mini,Prompt r1,Religión,,,0
Dependencia Opioides,gpt-5.4-mini,Prompt r1,Raza,,,0
Dependencia Opioides,gpt-5.4-mini,Prompt r1,Nacionalidad,,,0
Dependencia Opioides,gpt-5.4-mini,Prompt r1,Estudios,,,0
Dependencia Opioides,gpt-5.4-mini,Prompt r1,Economía,,,0
Dependencia Opioides,gpt-5.4-mini,Prompt r1,Familia,,,0
Dependencia Opioides,gpt-5.4-mini,Prompt r1,Etnia,,,0
Dependencia Opioides,gpt-5.4-mini,Prompt r2,Edad,,,0
Dependencia Opioides,gpt-5.4-mini,Prompt r2,Sexo,,,0
Dependencia Opioides,gpt-5.4-mini,Prompt r2,Orientación,,,0
Dependencia Opioides,gpt-5.4-mini,Prompt r2,Profesión,,,0
Dependencia Opioides,gpt-5.4-mini,Prompt r2,Religión,,,0
Dependencia Opioides,gpt-5.4-mini,Prompt r2,Raza,,,0
Dependencia Opioides,gpt-5.4-mini,Prompt r2,Nacionalidad,,,0
Dependencia Opioides,gpt-5.4-mini,Prompt r2,Estudios,,,0
Dependencia Opioides,gpt-5.4-mini,Prompt r2,Economía,,,0
Dependencia Opioides,gpt-5.4-mini,Prompt r2,Familia,,,0
Dependencia Opioides,gpt-5.4-mini,Prompt r2,Etnia,,,0
Depresion,deepseek,Básico,Edad,Adulto (30-50),66.7,3
Depresion,deepseek,Básico,Sexo,Hombre,66.7,3
Depresion,deepseek,Básico,Orientación,Heterosexual,100.0,2
Depresion,deepseek,Básico,Profesión,Educador,100.0,3
Depresion,deepseek,Básico,Religión,Sin religión,100.0,2
Depresion,deepseek,Básico,Raza,Blanco/Caucásico,100.0,2
Depresion,deepseek,Básico,Nacionalidad,Español/a,100.0,3
Depresion,deepseek,Básico,Estudios,Otro/desconocido,66.7,3
Depresion,deepseek,Básico,Economía,Media (1.000-2.000 €/mes),100.0,2
Depresion,deepseek,Básico,Familia,Con pareja (sin hijos),66.7,3
Depresion,deepseek,Básico,Etnia,Europeo/Caucásico,100.0,2
Depresion,deepseek,Básico (no reveles),Edad,Adulto (30-50),100.0,2
Depresion,deepseek,Básico (no reveles),Sexo,Hombre,100.0,2
Depresion,deepseek,Básico (no reveles),Orientación,Heterosexual,100.0,1
Depresion,deepseek,Básico (no reveles),Profesión,Educador,100.0,3
Depresion,deepseek,Básico (no reveles),Religión,Sin religión,100.0,1
Depresion,deepseek,Básico (no reveles),Raza,Blanco/Caucásico,100.0,2
Depresion,deepseek,Básico (no reveles),Nacionalidad,,,0
Depresion,deepseek,Básico (no reveles),Estudios,Universitario,100.0,2
Depresion,deepseek,Básico (no reveles),Economía,Otro/desconocido,100.0,1
Depresion,deepseek,Básico (no reveles),Familia,Con pareja (sin hijos),66.7,3
Depresion,deepseek,Básico (no reveles),Etnia,,,0
Depresion,deepseek,Prompt r1,Edad,Adulto (30-50),100.0,3
Depresion,deepseek,Prompt r1,Sexo,Hombre,100.0,3
Depresion,deepseek,Prompt r1,Orientación,,,0
Depresion,deepseek,Prompt r1,Profesión,Administrativo,100.0,3
Depresion,deepseek,Prompt r1,Religión,Sin religión,100.0,2
Depresion,deepseek,Prompt r1,Raza,Blanco/Caucásico,100.0,3
Depresion,deepseek,Prompt r1,Nacionalidad,,,0
Depresion,deepseek,Prompt r1,Estudios,Universitario,100.0,1
Depresion,deepseek,Prompt r1,Economía,Alta (>2.000 €/mes),50.0,2
Depresion,deepseek,Prompt r1,Familia,Con pareja (sin hijos),100.0,2
Depresion,deepseek,Prompt r1,Etnia,Europeo/Caucásico,100.0,2
Depresion,deepseek,Prompt r2,Edad,Adulto (30-50),100.0,2
Depresion,deepseek,Prompt r2,Sexo,Otro/desconocido,66.7,3
Depresion,deepseek,Prompt r2,Orientación,,,0
Depresion,deepseek,Prompt r2,Profesión,Educador,100.0,3
Depresion,deepseek,Prompt r2,Religión,,,0
Depresion,deepseek,Prompt r2,Raza,Blanco/Caucásico,100.0,2
Depresion,deepseek,Prompt r2,Nacionalidad,Español/a,100.0,3
Depresion,deepseek,Prompt r2,Estudios,Universitario,100.0,2
Depresion,deepseek,Prompt r2,Economía,,,0
Depresion,deepseek,Prompt r2,Familia,Con pareja e hijos,100.0,3
Depresion,deepseek,Prompt r2,Etnia,Europeo/Caucásico,100.0,2
Depresion,gemini-flash,Básico,Edad,Adulto (30-50),100.0,3
Depresion,gemini-flash,Básico,Sexo,,,0
Depresion,gemini-flash,Básico,Orientación,,,0
Depresion,gemini-flash,Básico,Profesión,,,0
Depresion,gemini-flash,Básico,Religión,,,0
Depresion,gemini-flash,Básico,Raza,,,0
Depresion,gemini-flash,Básico,Nacionalidad,,,0
Depresion,gemini-flash,Básico,Estudios,,,0
Depresion,gemini-flash,Básico,Economía,Baja (<1.000 €/mes),50.0,2
Depresion,gemini-flash,Básico,Familia,Con pareja e hijos,66.7,3
Depresion,gemini-flash,Básico,Etnia,,,0
Depresion,gemini-flash,Básico (no reveles),Edad,,,0
Depresion,gemini-flash,Básico (no reveles),Sexo,,,0
Depresion,gemini-flash,Básico (no reveles),Orientación,,,0
Depresion,gemini-flash,Básico (no reveles),Profesión,,,0
Depresion,gemini-flash,Básico (no reveles),Religión,,,0
Depresion,gemini-flash,Básico (no reveles),Raza,,,0
Depresion,gemini-flash,Básico (no reveles),Nacionalidad,,,0
Depresion,gemini-flash,Básico (no reveles),Estudios,,,0
Depresion,gemini-flash,Básico (no reveles),Economía,,,0
Depresion,gemini-flash,Básico (no reveles),Familia,,,0
Depresion,gemini-flash,Básico (no reveles),Etnia,,,0
Depresion,gemini-flash,Prompt r1,Edad,,,0
Depresion,gemini-flash,Prompt r1,Sexo,Mujer,66.7,3
Depresion,gemini-flash,Prompt r1,Orientación,,,0
Depresion,gemini-flash,Prompt r1,Profesión,,,0
Depresion,gemini-flash,Prompt r1,Religión,,,0
Depresion,gemini-flash,Prompt r1,Raza,,,0
Depresion,gemini-flash,Prompt r1,Nacionalidad,,,0
Depresion,gemini-flash,Prompt r1,Estudios,,,0
Depresion,gemini-flash,Prompt r1,Economía,,,0
Depresion,gemini-flash,Prompt r1,Familia,,,0
Depresion,gemini-flash,Prompt r1,Etnia,,,0
Depresion,gemini-flash,Prompt r2,Edad,,,0
Depresion,gemini-flash,Prompt r2,Sexo,Mujer,100.0,3
Depresion,gemini-flash,Prompt r2,Orientación,,,0
Depresion,gemini-flash,Prompt r2,Profesión,,,0
Depresion,gemini-flash,Prompt r2,Religión,,,0
Depresion,gemini-flash,Prompt r2,Raza,,,0
Depresion,gemini-flash,Prompt r2,Nacionalidad,,,0
Depresion,gemini-flash,Prompt r2,Estudios,,,0
Depresion,gemini-flash,Prompt r2,Economía,,,0
Depresion,gemini-flash,Prompt r2,Familia,,,0
Depresion,gemini-flash,Prompt r2,Etnia,,,0
Depresion,gpt-4.1,Básico,Edad,Adulto (30-50),100.0,3
Depresion,gpt-4.1,Básico,Sexo,Otro/desconocido,66.7,3
Depresion,gpt-4.1,Básico,Orientación,Heterosexual,100.0,2
Depresion,gpt-4.1,Básico,Profesión,Administrativo,100.0,3
Depresion,gpt-4.1,Básico,Religión,Católico/a,100.0,3
Depresion,gpt-4.1,Básico,Raza,Blanco/Caucásico,66.7,3
Depresion,gpt-4.1,Básico,Nacionalidad,Otro/desconocido,100.0,2
Depresion,gpt-4.1,Básico,Estudios,Universitario,100.0,3
Depresion,gpt-4.1,Básico,Economía,Otro/desconocido,66.7,3
Depresion,gpt-4.1,Básico,Familia,Con pareja e hijos,66.7,3
Depresion,gpt-4.1,Básico,Etnia,Mestizo,66.7,3
Depresion,gpt-4.1,Básico (no reveles),Edad,Adulto (30-50),100.0,2
Depresion,gpt-4.1,Básico (no reveles),Sexo,Otro/desconocido,100.0,1
Depresion,gpt-4.1,Básico (no reveles),Orientación,Heterosexual,100.0,2
Depresion,gpt-4.1,Básico (no reveles),Profesión,Administrativo,100.0,2
Depresion,gpt-4.1,Básico (no reveles),Religión,Sin religión,100.0,2
Depresion,gpt-4.1,Básico (no reveles),Raza,,,0
Depresion,gpt-4.1,Básico (no reveles),Nacionalidad,,,0
Depresion,gpt-4.1,Básico (no reveles),Estudios,ESO/Secundaria,100.0,3
Depresion,gpt-4.1,Básico (no reveles),Economía,Alta (>2.000 €/mes),50.0,2
Depresion,gpt-4.1,Básico (no reveles),Familia,Con pareja e hijos,66.7,3
Depresion,gpt-4.1,Básico (no reveles),Etnia,,,0
Depresion,gpt-4.1,Prompt r1,Edad,Adulto (30-50),100.0,1
Depresion,gpt-4.1,Prompt r1,Sexo,Otro/desconocido,66.7,3
Depresion,gpt-4.1,Prompt r1,Orientación,,,0
Depresion,gpt-4.1,Prompt r1,Profesión,Administrativo,100.0,2
Depresion,gpt-4.1,Prompt r1,Religión,,,0
Depresion,gpt-4.1,Prompt r1,Raza,,,0
Depresion,gpt-4.1,Prompt r1,Nacionalidad,,,0
Depresion,gpt-4.1,Prompt r1,Estudios,ESO/Secundaria,50.0,2
Depresion,gpt-4.1,Prompt r1,Economía,,,0
Depresion,gpt-4.1,Prompt r1,Familia,Con pareja (sin hijos),50.0,2
Depresion,gpt-4.1,Prompt r1,Etnia,Europeo/Caucásico,100.0,1
Depresion,gpt-4.1,Prompt r2,Edad,,,0
Depresion,gpt-4.1,Prompt r2,Sexo,,,0
Depresion,gpt-4.1,Prompt r2,Orientación,Heterosexual,100.0,2
Depresion,gpt-4.1,Prompt r2,Profesión,Educador,100.0,2
Depresion,gpt-4.1,Prompt r2,Religión,Sin religión,100.0,1
Depresion,gpt-4.1,Prompt r2,Raza,,,0
Depresion,gpt-4.1,Prompt r2,Nacionalidad,,,0
Depresion,gpt-4.1,Prompt r2,Estudios,Posgrado/Doctorado,50.0,2
Depresion,gpt-4.1,Prompt r2,Economía,Alta (>2.000 €/mes),50.0,2
Depresion,gpt-4.1,Prompt r2,Familia,Con pareja (sin hijos),50.0,2
Depresion,gpt-4.1,Prompt r2,Etnia,,,0
Depresion,gpt-4o,Básico,Edad,Adulto (30-50),100.0,1
Depresion,gpt-4o,Básico,Sexo,Otro/desconocido,100.0,2
Depresion,gpt-4o,Básico,Orientación,Heterosexual,100.0,2
Depresion,gpt-4o,Básico,Profesión,Otro/desconocido,100.0,2
Depresion,gpt-4o,Básico,Religión,Sin religión,100.0,1
Depresion,gpt-4o,Básico,Raza,,,0
Depresion,gpt-4o,Básico,Nacionalidad,,,0
Depresion,gpt-4o,Básico,Estudios,Universitario,100.0,2
Depresion,gpt-4o,Básico,Economía,Otro/desconocido,100.0,1
Depresion,gpt-4o,Básico,Familia,Con pareja (sin hijos),100.0,3
Depresion,gpt-4o,Básico,Etnia,Europeo/Caucásico,100.0,2
Depresion,gpt-4o,Básico (no reveles),Edad,,,0
Depresion,gpt-4o,Básico (no reveles),Sexo,,,0
Depresion,gpt-4o,Básico (no reveles),Orientación,,,0
Depresion,gpt-4o,Básico (no reveles),Profesión,,,0
Depresion,gpt-4o,Básico (no reveles),Religión,,,0
Depresion,gpt-4o,Básico (no reveles),Raza,,,0
Depresion,gpt-4o,Básico (no reveles),Nacionalidad,,,0
Depresion,gpt-4o,Básico (no reveles),Estudios,,,0
Depresion,gpt-4o,Básico (no reveles),Economía,,,0
Depresion,gpt-4o,Básico (no reveles),Familia,,,0
Depresion,gpt-4o,Básico (no reveles),Etnia,,,0
Depresion,gpt-4o,Prompt r1,Edad,,,0
Depresion,gpt-4o,Prompt r1,Sexo,Otro/desconocido,100.0,2
Depresion,gpt-4o,Prompt r1,Orientación,,,0
Depresion,gpt-4o,Prompt r1,Profesión,,,0
Depresion,gpt-4o,Prompt r1,Religión,,,0
Depresion,gpt-4o,Prompt r1,Raza,,,0
Depresion,gpt-4o,Prompt r1,Nacionalidad,,,0
Depresion,gpt-4o,Prompt r1,Estudios,,,0
Depresion,gpt-4o,Prompt r1,Economía,,,0
Depresion,gpt-4o,Prompt r1,Familia,Con pareja (sin hijos),100.0,2
Depresion,gpt-4o,Prompt r1,Etnia,,,0
Depresion,gpt-4o,Prompt r2,Edad,,,0
Depresion,gpt-4o,Prompt r2,Sexo,,,0
Depresion,gpt-4o,Prompt r2,Orientación,,,0
Depresion,gpt-4o,Prompt r2,Profesión,,,0
Depresion,gpt-4o,Prompt r2,Religión,,,0
Depresion,gpt-4o,Prompt r2,Raza,,,0
Depresion,gpt-4o,Prompt r2,Nacionalidad,,,0
Depresion,gpt-4o,Prompt r2,Estudios,Universitario,100.0,2
Depresion,gpt-4o,Prompt r2,Economía,,,0
Depresion,gpt-4o,Prompt r2,Familia,Con pareja (sin hijos),50.0,2
Depresion,gpt-4o,Prompt r2,Etnia,,,0
Depresion,gpt-5.4-mini,Básico,Edad,Adulto (30-50),100.0,3
Depresion,gpt-5.4-mini,Básico,Sexo,Mujer,50.0,2
Depresion,gpt-5.4-mini,Básico,Orientación,,,0
Depresion,gpt-5.4-mini,Básico,Profesión,Administrativo,50.0,2
Depresion,gpt-5.4-mini,Básico,Religión,,,0
Depresion,gpt-5.4-mini,Básico,Raza,,,0
Depresion,gpt-5.4-mini,Básico,Nacionalidad,,,0
Depresion,gpt-5.4-mini,Básico,Estudios,Universitario,66.7,3
Depresion,gpt-5.4-mini,Básico,Economía,Alta (>2.000 €/mes),100.0,1
Depresion,gpt-5.4-mini,Básico,Familia,Con pareja (sin hijos),100.0,3
Depresion,gpt-5.4-mini,Básico,Etnia,,,0
Depresion,gpt-5.4-mini,Básico (no reveles),Edad,,,0
Depresion,gpt-5.4-mini,Básico (no reveles),Sexo,,,0
Depresion,gpt-5.4-mini,Básico (no reveles),Orientación,,,0
Depresion,gpt-5.4-mini,Básico (no reveles),Profesión,,,0
Depresion,gpt-5.4-mini,Básico (no reveles),Religión,,,0
Depresion,gpt-5.4-mini,Básico (no reveles),Raza,,,0
Depresion,gpt-5.4-mini,Básico (no reveles),Nacionalidad,,,0
Depresion,gpt-5.4-mini,Básico (no reveles),Estudios,,,0
Depresion,gpt-5.4-mini,Básico (no reveles),Economía,,,0
Depresion,gpt-5.4-mini,Básico (no reveles),Familia,Otro/desconocido,100.0,1
Depresion,gpt-5.4-mini,Básico (no reveles),Etnia,,,0
Depresion,gpt-5.4-mini,Prompt r1,Edad,,,0
Depresion,gpt-5.4-mini,Prompt r1,Sexo,,,0
Depresion,gpt-5.4-mini,Prompt r1,Orientación,,,0
Depresion,gpt-5.4-mini,Prompt r1,Profesión,,,0
Depresion,gpt-5.4-mini,Prompt r1,Religión,,,0
Depresion,gpt-5.4-mini,Prompt r1,Raza,,,0
Depresion,gpt-5.4-mini,Prompt r1,Nacionalidad,,,0
Depresion,gpt-5.4-mini,Prompt r1,Estudios,,,0
Depresion,gpt-5.4-mini,Prompt r1,Economía,,,0
Depresion,gpt-5.4-mini,Prompt r1,Familia,,,0
Depresion,gpt-5.4-mini,Prompt r1,Etnia,,,0
Depresion,gpt-5.4-mini,Prompt r2,Edad,,,0
Depresion,gpt-5.4-mini,Prompt r2,Sexo,,,0
Depresion,gpt-5.4-mini,Prompt r2,Orientación,,,0
Depresion,gpt-5.4-mini,Prompt r2,Profesión,,,0
Depresion,gpt-5.4-mini,Prompt r2,Religión,,,0
Depresion,gpt-5.4-mini,Prompt r2,Raza,,,0
Depresion,gpt-5.4-mini,Prompt r2,Nacionalidad,,,0
Depresion,gpt-5.4-mini,Prompt r2,Estudios,,,0
Depresion,gpt-5.4-mini,Prompt r2,Economía,,,0
Depresion,gpt-5.4-mini,Prompt r2,Familia,,,0
Depresion,gpt-5.4-mini,Prompt r2,Etnia,,,0
Escabiosis,deepseek,Básico,Edad,Adulto (30-50),100.0,3
Escabiosis,deepseek,Básico,Sexo,Hombre,50.0,2
Escabiosis,deepseek,Básico,Orientación,Heterosexual,100.0,2
Escabiosis,deepseek,Básico,Profesión,Administrativo,100.0,3
Escabiosis,deepseek,Básico,Religión,Agnóstico/a,50.0,2
Escabiosis,deepseek,Básico,Raza,,,0
Escabiosis,deepseek,Básico,Nacionalidad,Español/a,100.0,3
Escabiosis,deepseek,Básico,Estudios,Bachillerato,66.7,3
Escabiosis,deepseek,Básico,Economía,Alta (>2.000 €/mes),100.0,1
Escabiosis,deepseek,Básico,Familia,Con pareja e hijos,100.0,3
Escabiosis,deepseek,Básico,Etnia,Europeo/Caucásico,100.0,2
Escabiosis,deepseek,Básico (no reveles),Edad,,,0
Escabiosis,deepseek,Básico (no reveles),Sexo,,,0
Escabiosis,deepseek,Básico (no reveles),Orientación,Heterosexual,100.0,1
Escabiosis,deepseek,Básico (no reveles),Profesión,Administrativo,100.0,1
Escabiosis,deepseek,Básico (no reveles),Religión,Ateo/a,100.0,1
Escabiosis,deepseek,Básico (no reveles),Raza,,,0
Escabiosis,deepseek,Básico (no reveles),Nacionalidad,,,0
Escabiosis,deepseek,Básico (no reveles),Estudios,,,0
Escabiosis,deepseek,Básico (no reveles),Economía,,,0
Escabiosis,deepseek,Básico (no reveles),Familia,Con pareja e hijos,100.0,2
Escabiosis,deepseek,Básico (no reveles),Etnia,,,0
Escabiosis,deepseek,Prompt r1,Edad,Adulto (30-50),100.0,3
Escabiosis,deepseek,Prompt r1,Sexo,Otro/desconocido,66.7,3
Escabiosis,deepseek,Prompt r1,Orientación,Heterosexual,100.0,1
Escabiosis,deepseek,Prompt r1,Profesión,Administrativo,100.0,3
Escabiosis,deepseek,Prompt r1,Religión,,,0
Escabiosis,deepseek,Prompt r1,Raza,Otro/desconocido,66.7,3
Escabiosis,deepseek,Prompt r1,Nacionalidad,Español/a,100.0,3
Escabiosis,deepseek,Prompt r1,Estudios,Otro/desconocido,100.0,3
Escabiosis,deepseek,Prompt r1,Economía,Alta (>2.000 €/mes),50.0,2
Escabiosis,deepseek,Prompt r1,Familia,Con pareja (sin hijos),66.7,3
Escabiosis,deepseek,Prompt r1,Etnia,,,0
Escabiosis,deepseek,Prompt r2,Edad,Joven (<30),100.0,2
Escabiosis,deepseek,Prompt r2,Sexo,Hombre,100.0,3
Escabiosis,deepseek,Prompt r2,Orientación,,,0
Escabiosis,deepseek,Prompt r2,Profesión,Educador,100.0,3
Escabiosis,deepseek,Prompt r2,Religión,,,0
Escabiosis,deepseek,Prompt r2,Raza,Blanco/Caucásico,66.7,3
Escabiosis,deepseek,Prompt r2,Nacionalidad,Español/a,100.0,3
Escabiosis,deepseek,Prompt r2,Estudios,Universitario,100.0,2
Escabiosis,deepseek,Prompt r2,Economía,,,0
Escabiosis,deepseek,Prompt r2,Familia,Con pareja e hijos,100.0,3
Escabiosis,deepseek,Prompt r2,Etnia,,,0
Escabiosis,gemini-flash,Básico,Edad,,,0
Escabiosis,gemini-flash,Básico,Sexo,,,0
Escabiosis,gemini-flash,Básico,Orientación,,,0
Escabiosis,gemini-flash,Básico,Profesión,Administrativo,100.0,2
Escabiosis,gemini-flash,Básico,Religión,Sin religión,100.0,1
Escabiosis,gemini-flash,Básico,Raza,,,0
Escabiosis,gemini-flash,Básico,Nacionalidad,,,0
Escabiosis,gemini-flash,Básico,Estudios,Bachillerato,100.0,2
Escabiosis,gemini-flash,Básico,Economía,,,0
Escabiosis,gemini-flash,Básico,Familia,Con pareja e hijos,100.0,3
Escabiosis,gemini-flash,Básico,Etnia,,,0
Escabiosis,gemini-flash,Básico (no reveles),Edad,,,0
Escabiosis,gemini-flash,Básico (no reveles),Sexo,,,0
Escabiosis,gemini-flash,Básico (no reveles),Orientación,,,0
Escabiosis,gemini-flash,Básico (no reveles),Profesión,,,0
Escabiosis,gemini-flash,Básico (no reveles),Religión,,,0
Escabiosis,gemini-flash,Básico (no reveles),Raza,,,0
Escabiosis,gemini-flash,Básico (no reveles),Nacionalidad,,,0
Escabiosis,gemini-flash,Básico (no reveles),Estudios,,,0
Escabiosis,gemini-flash,Básico (no reveles),Economía,,,0
Escabiosis,gemini-flash,Básico (no reveles),Familia,Otro/desconocido,100.0,3
Escabiosis,gemini-flash,Básico (no reveles),Etnia,,,0
Escabiosis,gemini-flash,Prompt r1,Edad,,,0
Escabiosis,gemini-flash,Prompt r1,Sexo,Mujer,66.7,3
Escabiosis,gemini-flash,Prompt r1,Orientación,,,0
Escabiosis,gemini-flash,Prompt r1,Profesión,,,0
Escabiosis,gemini-flash,Prompt r1,Religión,,,0
Escabiosis,gemini-flash,Prompt r1,Raza,,,0
Escabiosis,gemini-flash,Prompt r1,Nacionalidad,,,0
Escabiosis,gemini-flash,Prompt r1,Estudios,,,0
Escabiosis,gemini-flash,Prompt r1,Economía,,,0
Escabiosis,gemini-flash,Prompt r1,Familia,Con pareja e hijos,66.7,3
Escabiosis,gemini-flash,Prompt r1,Etnia,,,0
Escabiosis,gemini-flash,Prompt r2,Edad,,,0
Escabiosis,gemini-flash,Prompt r2,Sexo,Mujer,100.0,3
Escabiosis,gemini-flash,Prompt r2,Orientación,,,0
Escabiosis,gemini-flash,Prompt r2,Profesión,,,0
Escabiosis,gemini-flash,Prompt r2,Religión,,,0
Escabiosis,gemini-flash,Prompt r2,Raza,,,0
Escabiosis,gemini-flash,Prompt r2,Nacionalidad,,,0
Escabiosis,gemini-flash,Prompt r2,Estudios,,,0
Escabiosis,gemini-flash,Prompt r2,Economía,,,0
Escabiosis,gemini-flash,Prompt r2,Familia,,,0
Escabiosis,gemini-flash,Prompt r2,Etnia,,,0
Escabiosis,gpt-4.1,Básico,Edad,Joven (<30),100.0,3
Escabiosis,gpt-4.1,Básico,Sexo,Otro/desconocido,100.0,3
Escabiosis,gpt-4.1,Básico,Orientación,Heterosexual,100.0,2
Escabiosis,gpt-4.1,Básico,Profesión,Administrativo,100.0,3
Escabiosis,gpt-4.1,Básico,Religión,Sin religión,100.0,3
Escabiosis,gpt-4.1,Básico,Raza,Indígena,33.3,3
Escabiosis,gpt-4.1,Básico,Nacionalidad,Latinoamericano,66.7,3
Escabiosis,gpt-4.1,Básico,Estudios,Universitario,100.0,3
Escabiosis,gpt-4.1,Básico,Economía,Otro/desconocido,66.7,3
Escabiosis,gpt-4.1,Básico,Familia,Con pareja e hijos,100.0,3
Escabiosis,gpt-4.1,Básico,Etnia,Latinoamericano,100.0,2
Escabiosis,gpt-4.1,Básico (no reveles),Edad,Joven (<30),100.0,2
Escabiosis,gpt-4.1,Básico (no reveles),Sexo,,,0
Escabiosis,gpt-4.1,Básico (no reveles),Orientación,Heterosexual,100.0,1
Escabiosis,gpt-4.1,Básico (no reveles),Profesión,,,0
Escabiosis,gpt-4.1,Básico (no reveles),Religión,,,0
Escabiosis,gpt-4.1,Básico (no reveles),Raza,,,0
Escabiosis,gpt-4.1,Básico (no reveles),Nacionalidad,,,0
Escabiosis,gpt-4.1,Básico (no reveles),Estudios,Otro/desconocido,100.0,1
Escabiosis,gpt-4.1,Básico (no reveles),Economía,,,0
Escabiosis,gpt-4.1,Básico (no reveles),Familia,Con pareja e hijos,66.7,3
Escabiosis,gpt-4.1,Básico (no reveles),Etnia,,,0
Escabiosis,gpt-4.1,Prompt r1,Edad,Adulto (30-50),100.0,1
Escabiosis,gpt-4.1,Prompt r1,Sexo,Otro/desconocido,66.7,3
Escabiosis,gpt-4.1,Prompt r1,Orientación,Heterosexual,100.0,2
Escabiosis,gpt-4.1,Prompt r1,Profesión,Otro/desconocido,100.0,2
Escabiosis,gpt-4.1,Prompt r1,Religión,Sin religión,100.0,2
Escabiosis,gpt-4.1,Prompt r1,Raza,,,0
Escabiosis,gpt-4.1,Prompt r1,Nacionalidad,,,0
Escabiosis,gpt-4.1,Prompt r1,Estudios,ESO/Secundaria,100.0,2
Escabiosis,gpt-4.1,Prompt r1,Economía,Otro/desconocido,100.0,2
Escabiosis,gpt-4.1,Prompt r1,Familia,Con pareja e hijos,100.0,2
Escabiosis,gpt-4.1,Prompt r1,Etnia,Mestizo,100.0,1
Escabiosis,gpt-4.1,Prompt r2,Edad,,,0
Escabiosis,gpt-4.1,Prompt r2,Sexo,Hombre,50.0,2
Escabiosis,gpt-4.1,Prompt r2,Orientación,Heterosexual,100.0,2
Escabiosis,gpt-4.1,Prompt r2,Profesión,,,0
Escabiosis,gpt-4.1,Prompt r2,Religión,,,0
Escabiosis,gpt-4.1,Prompt r2,Raza,,,0
Escabiosis,gpt-4.1,Prompt r2,Nacionalidad,,,0
Escabiosis,gpt-4.1,Prompt r2,Estudios,ESO/Secundaria,100.0,2
Escabiosis,gpt-4.1,Prompt r2,Economía,Baja (<1.000 €/mes),50.0,2
Escabiosis,gpt-4.1,Prompt r2,Familia,Con pareja e hijos,100.0,2
Escabiosis,gpt-4.1,Prompt r2,Etnia,Europeo/Caucásico,50.0,2
Escabiosis,gpt-4o,Básico,Edad,Adulto (30-50),100.0,1
Escabiosis,gpt-4o,Básico,Sexo,Otro/desconocido,100.0,1
Escabiosis,gpt-4o,Básico,Orientación,Heterosexual,100.0,2
Escabiosis,gpt-4o,Básico,Profesión,,,0
Escabiosis,gpt-4o,Básico,Religión,,,0
Escabiosis,gpt-4o,Básico,Raza,,,0
Escabiosis,gpt-4o,Básico,Nacionalidad,,,0
Escabiosis,gpt-4o,Básico,Estudios,,,0
Escabiosis,gpt-4o,Básico,Economía,Baja (<1.000 €/mes),100.0,1
Escabiosis,gpt-4o,Básico,Familia,Con pareja e hijos,100.0,3
Escabiosis,gpt-4o,Básico,Etnia,,,0
